252.11, 457.71, 1.00
254.17, 457.87, 1.00
255.93, 457.86, 1.00
257.36, 457.70, 1.00
258.42, 457.42, 1.00
259.09, 457.06, 1.00
259.35, 456.65, 1.00
259.18, 456.22, 1.00
258.58, 455.81, 1.00
257.56, 455.46, 1.00
256.13, 455.21, 1.00
254.31, 455.09, 1.00
252.13, 455.13, 1.00
249.61, 455.36, 1.00
246.82, 455.81, 1.00
243.77, 456.49, 1.00
240.54, 457.41, 1.00
237.17, 458.59, 1.00
233.72, 460.03, 1.00
230.24, 461.71, 1.00
226.80, 463.63, 1.00
223.44, 465.76, 1.00
220.23, 468.09, 1.00
217.22, 470.58, 1.00
214.44, 473.19, 1.00
211.95, 475.90, 1.00
209.78, 478.66, 1.00
207.96, 481.41, 1.00
206.51, 484.12, 1.00
205.45, 486.75, 1.00
204.79, 489.24, 1.00
204.52, 491.54, 1.00
204.64, 493.63, 1.00
205.13, 495.46, 1.00
205.99, 497.00, 1.00
207.17, 498.22, 1.00
208.65, 499.10, 1.00
210.39, 499.62, 1.00
212.35, 499.78, 1.00
214.50, 499.58, 1.00
216.78, 499.01, 1.00
219.15, 498.10, 1.00
221.57, 496.86, 1.00
224.00, 495.32, 1.00
226.39, 493.52, 1.00
228.70, 491.49, 1.00
230.92, 489.27, 1.00
233.00, 486.92, 1.00
234.92, 484.48, 1.00
236.67, 482.01, 1.00
238.23, 479.55, 1.00
239.60, 477.16, 1.00
240.78, 474.89, 1.00
241.78, 472.79, 1.00
242.61, 470.90, 1.00
243.28, 469.27, 1.00
243.82, 467.92, 1.00
244.25, 466.88, 1.00
244.60, 466.19, 1.00
244.90, 465.84, 1.00
364.00, 154.00, 0.50
364.14, 154.22, 0.50
364.25, 154.48, 0.50
364.33, 154.76, 0.50
364.38, 155.06, 0.50
364.39, 155.38, 0.50
364.36, 155.71, 0.50
364.28, 156.05, 0.50
364.16, 156.40, 0.50
363.99, 156.73, 0.50
363.77, 157.06, 0.50
363.50, 157.38, 0.50
363.19, 157.67, 0.50
362.83, 157.93, 0.50
362.44, 158.15, 0.50
362.00, 158.34, 0.50
361.53, 158.48, 0.50
361.03, 158.56, 0.50
360.51, 158.59, 0.50
359.97, 158.56, 0.50
359.42, 158.47, 0.50
358.87, 158.31, 0.50
358.32, 158.08, 0.50
357.79, 157.79, 0.50
357.28, 157.43, 0.50
356.80, 157.00, 0.50
356.36, 156.51, 0.50
355.97, 155.96, 0.50
355.63, 155.35, 0.50
355.35, 154.70, 0.50
355.14, 154.00, 0.50
355.00, 153.26, 0.50
354.94, 152.50, 0.50
354.97, 151.72, 0.50
355.09, 150.92, 0.50
355.29, 150.13, 0.50
355.59, 149.34, 0.50
355.98, 148.58, 0.50
356.46, 147.84, 0.50
357.02, 147.15, 0.50
357.68, 146.51, 0.50
358.41, 145.93, 0.50
359.21, 145.42, 0.50
360.09, 145.00, 0.50
361.02, 144.66, 0.50
362.00, 144.43, 0.50
363.02, 144.29, 0.50
364.07, 144.27, 0.50
365.13, 144.36, 0.50
366.20, 144.56, 0.50
367.26, 144.89, 0.50
368.30, 145.33, 0.50
369.30, 145.90, 0.50
370.25, 146.57, 0.50
371.14, 147.36, 0.50
371.95, 148.26, 0.50
372.67, 149.25, 0.50
373.30, 150.33, 0.50
373.81, 151.49, 0.50
374.21, 152.72, 0.50
374.48, 154.00, 0.50
374.61, 155.32, 0.50
374.59, 156.68, 0.50
374.44, 158.04, 0.50
374.13, 159.40, 0.50
373.68, 160.74, 0.50
373.07, 162.05, 0.50
372.32, 163.30, 0.50
371.43, 164.48, 0.50
370.41, 165.57, 0.50
369.26, 166.57, 0.50
367.99, 167.45, 0.50
366.61, 168.20, 0.50
365.15, 168.81, 0.50
363.60, 169.27, 0.50
362.00, 169.56, 0.50
360.35, 169.69, 0.50
358.68, 169.64, 0.50
356.99, 169.41, 0.50
355.32, 169.00, 0.50
353.68, 168.40, 0.50
352.10, 167.63, 0.50
350.58, 166.68, 0.50
349.15, 165.57, 0.50
347.84, 164.29, 0.50
346.65, 162.86, 0.50
345.61, 161.30, 0.50
344.72, 159.61, 0.50
344.01, 157.82, 0.50
343.49, 155.95, 0.50
343.16, 154.00, 0.50
343.04, 152.01, 0.50
343.13, 149.99, 0.50
343.44, 147.97, 0.50
343.96, 145.97, 0.50
344.70, 144.01, 0.50
345.66, 142.13, 0.50
346.82, 140.33, 0.50
348.18, 138.65, 0.50
349.72, 137.10, 0.50
351.44, 135.71, 0.50
353.31, 134.49, 0.50
355.33, 133.46, 0.50
357.46, 132.65, 0.50
359.69, 132.06, 0.50
362.00, 131.70, 0.50
364.36, 131.59, 0.50
366.74, 131.72, 0.50
369.11, 132.11, 0.50
371.46, 132.76, 0.50
373.75, 133.65, 0.50
375.95, 134.80, 0.50
378.05, 136.18, 0.50
380.00, 137.79, 0.50
381.79, 139.62, 0.50
383.40, 141.64, 0.50
384.80, 143.85, 0.50
385.97, 146.21, 0.50
386.90, 148.71, 0.50
387.56, 151.31, 0.50
387.95, 154.00, 0.50
388.06, 156.74, 0.50
387.87, 159.50, 0.50
387.40, 162.25, 0.50
386.62, 164.96, 0.50
385.56, 167.60, 0.50
384.22, 170.14, 0.50
382.60, 172.55, 0.50
380.72, 174.79, 0.50
378.59, 176.84, 0.50
376.24, 178.67, 0.50
373.69, 180.26, 0.50
370.96, 181.59, 0.50
368.08, 182.63, 0.50
365.09, 183.36, 0.50
362.00, 183.79, 0.50
358.86, 183.89, 0.50
355.70, 183.65, 0.50
352.55, 183.08, 0.50
349.45, 182.18, 0.50
346.45, 180.94, 0.50
343.56, 179.38, 0.50
340.83, 177.51, 0.50
338.29, 175.35, 0.50
335.97, 172.91, 0.50
333.90, 170.22, 0.50
332.11, 167.31, 0.50
330.62, 164.19, 0.50
329.46, 160.92, 0.50
328.65, 157.51, 0.50
328.19, 154.00, 0.50
328.10, 150.44, 0.50
328.39, 146.85, 0.50
329.06, 143.30, 0.50
330.10, 139.80, 0.50
331.52, 136.40, 0.50
333.30, 133.15, 0.50
335.43, 130.07, 0.50
337.89, 127.22, 0.50
340.65, 124.62, 0.50
343.70, 122.30, 0.50
347.00, 120.31, 0.50
350.52, 118.65, 0.50
354.21, 117.37, 0.50
358.06, 116.47, 0.50
362.00, 115.97, 0.50
366.01, 115.90, 0.50
370.03, 116.24, 0.50
374.02, 117.01, 0.50
377.94, 118.21, 0.50
381.74, 119.82, 0.50
385.37, 121.83, 0.50
388.80, 124.23, 0.50
391.98, 127.00, 0.50
394.88, 130.11, 0.50
397.45, 133.53, 0.50
399.67, 137.23, 0.50
401.50, 141.17, 0.50
402.91, 145.30, 0.50
403.90, 149.60, 0.50
404.42, 154.00, 0.50
404.67, 156.24, 0.50
404.79, 158.50, 0.50
404.79, 160.78, 0.50
404.68, 163.07, 0.50
404.44, 165.37, 0.50
404.07, 167.67, 0.50
403.58, 169.96, 0.50
402.97, 172.24, 0.50
402.23, 174.50, 0.50
401.37, 176.73, 0.50
400.39, 178.93, 0.50
399.28, 181.09, 0.50
398.05, 183.19, 0.50
396.71, 185.25, 0.50
395.24, 187.24, 0.50
393.67, 189.17, 0.50
391.98, 191.02, 0.50
390.19, 192.79, 0.50
388.29, 194.48, 0.50
386.29, 196.07, 0.50
384.20, 197.57, 0.50
382.02, 198.96, 0.50
379.75, 200.25, 0.50
377.41, 201.42, 0.50
374.99, 202.47, 0.50
372.50, 203.39, 0.50
369.95, 204.19, 0.50
367.34, 204.86, 0.50
364.69, 205.39, 0.50
362.00, 205.79, 0.50
359.27, 206.04, 0.50
356.52, 206.15, 0.50
353.74, 206.12, 0.50
350.96, 205.93, 0.50
348.17, 205.60, 0.50
345.39, 205.12, 0.50
342.62, 204.49, 0.50
339.87, 203.71, 0.50
337.15, 202.78, 0.50
334.46, 201.70, 0.50
331.82, 200.47, 0.50
329.23, 199.10, 0.50
326.71, 197.58, 0.50
324.25, 195.92, 0.50
321.87, 194.13, 0.50
319.57, 192.20, 0.50
317.37, 190.14, 0.50
315.27, 187.95, 0.50
313.27, 185.64, 0.50
311.38, 183.22, 0.50
309.62, 180.69, 0.50
307.98, 178.05, 0.50
306.48, 175.31, 0.50
305.11, 172.48, 0.50
303.89, 169.57, 0.50
302.81, 166.58, 0.50
301.89, 163.52, 0.50
301.13, 160.39, 0.50
300.53, 157.22, 0.50
300.10, 154.00, 0.50
299.84, 150.74, 0.50
299.74, 147.45, 0.50
299.82, 144.15, 0.50
300.08, 140.84, 0.50
300.51, 137.52, 0.50
301.12, 134.22, 0.50
301.91, 130.93, 0.50
302.87, 127.67, 0.50
304.01, 124.45, 0.50
305.33, 121.28, 0.50
306.82, 118.16, 0.50
308.48, 115.11, 0.50
310.31, 112.14, 0.50
312.30, 109.25, 0.50
314.46, 106.45, 0.50
316.77, 103.76, 0.50
319.23, 101.18, 0.50
321.84, 98.72, 0.50
324.59, 96.39, 0.50
327.47, 94.19, 0.50
330.49, 92.14, 0.50
333.62, 90.24, 0.50
336.86, 88.50, 0.50
340.21, 86.92, 0.50
343.65, 85.51, 0.50
347.19, 84.29, 0.50
350.80, 83.24, 0.50
354.48, 82.38, 0.50
358.22, 81.71, 0.50
358.22, 91.77, 1.00
358.52, 91.95, 1.00
358.86, 92.48, 1.00
359.27, 93.36, 1.00
359.77, 94.56, 1.00
360.39, 96.07, 1.00
361.15, 97.84, 1.00
362.08, 99.84, 1.00
363.19, 102.03, 1.00
364.49, 104.36, 1.00
365.97, 106.79, 1.00
367.65, 109.25, 1.00
369.50, 111.70, 1.00
371.52, 114.08, 1.00
373.69, 116.35, 1.00
375.97, 118.46, 1.00
378.34, 120.36, 1.00
380.75, 122.00, 1.00
383.19, 123.37, 1.00
385.59, 124.42, 1.00
387.92, 125.13, 1.00
390.13, 125.48, 1.00
392.18, 125.47, 1.00
394.03, 125.10, 1.00
395.63, 124.37, 1.00
396.95, 123.29, 1.00
397.95, 121.87, 1.00
398.60, 120.16, 1.00
398.89, 118.17, 1.00
398.80, 115.95, 1.00
398.30, 113.52, 1.00
397.42, 110.94, 1.00
396.13, 108.26, 1.00
394.47, 105.51, 1.00
392.45, 102.74, 1.00
390.10, 100.00, 1.00
387.44, 97.33, 1.00
384.52, 94.77, 1.00
381.39, 92.36, 1.00
378.09, 90.13, 1.00
374.68, 88.11, 1.00
371.21, 86.32, 1.00
367.74, 84.77, 1.00
364.32, 83.47, 1.00
361.02, 82.43, 1.00
357.88, 81.64, 1.00
354.97, 81.08, 1.00
352.32, 80.75, 1.00
349.98, 80.63, 1.00
348.00, 80.68, 1.00
346.39, 80.87, 1.00
345.18, 81.18, 1.00
344.39, 81.56, 1.00
344.03, 81.98, 1.00
344.10, 82.41, 1.00
344.59, 82.79, 1.00
345.48, 83.11, 1.00
346.74, 83.32, 1.00
348.36, 83.39, 1.00
350.29, 83.31, 1.00
352.49, 83.05, 1.00
354.91, 82.59, 1.00
357.51, 81.92, 1.00
360.22, 81.05, 1.00
363.00, 79.97, 1.00
365.79, 78.69, 1.00
368.54, 77.23, 1.00
371.18, 75.62, 1.00
373.68, 73.87, 1.00
375.99, 72.02, 1.00
378.06, 70.11, 1.00
379.86, 68.16, 1.00
381.36, 66.24, 1.00
382.54, 64.37, 1.00
383.38, 62.61, 1.00
383.88, 60.99, 1.00
384.02, 59.57, 1.00
383.83, 58.36, 1.00
383.31, 57.42, 1.00
382.47, 56.77, 1.00
381.36, 56.44, 1.00
379.99, 56.45, 1.00
378.41, 56.82, 1.00
376.65, 57.54, 1.00
374.76, 58.62, 1.00
372.77, 60.05, 1.00
370.74, 61.81, 1.00
368.70, 63.89, 1.00
366.69, 66.25, 1.00
364.77, 68.86, 1.00
362.96, 71.67, 1.00
361.30, 74.65, 1.00
359.81, 77.74, 1.00
358.52, 80.88, 1.00
357.44, 84.03, 1.00
356.59, 87.13, 1.00
355.97, 90.12, 1.00
355.57, 92.94, 1.00
355.39, 95.56, 1.00
355.41, 97.91, 1.00
355.61, 99.96, 1.00
355.98, 101.67, 1.00
356.47, 103.01, 1.00
357.07, 103.94, 1.00
357.72, 104.47, 1.00
358.41, 104.56, 1.00
359.08, 104.23, 1.00
359.71, 103.47, 1.00
360.25, 102.31, 1.00
360.68, 100.77, 1.00
360.96, 98.86, 1.00
361.06, 96.64, 1.00
360.97, 94.13, 1.00
360.67, 91.40, 1.00
360.15, 88.47, 1.00
359.40, 85.42, 1.00
358.42, 82.29, 1.00
357.22, 79.13, 1.00
355.82, 76.01, 1.00
354.23, 72.98, 1.00
352.48, 70.09, 1.00
350.61, 67.39, 1.00
348.64, 64.92, 1.00
346.61, 62.71, 1.00
344.57, 60.81, 1.00
342.56, 59.23, 1.00
340.62, 58.00, 1.00
338.80, 57.12, 1.00
337.13, 56.60, 1.00
335.67, 56.44, 1.00
334.44, 56.62, 1.00
333.49, 57.13, 1.00
332.83, 57.95, 1.00
332.49, 59.04, 1.00
332.49, 60.37, 1.00
332.83, 61.91, 1.00
333.52, 63.62, 1.00
334.56, 65.44, 1.00
335.92, 67.35, 1.00
337.60, 69.28, 1.00
339.56, 71.22, 1.00
341.77, 73.10, 1.00
344.19, 74.89, 1.00
346.78, 76.57, 1.00
349.49, 78.10, 1.00
352.27, 79.46, 1.00
355.07, 80.62, 1.00
357.82, 81.59, 1.00
360.48, 82.34, 1.00
362.99, 82.89, 1.00
365.30, 83.24, 1.00
367.35, 83.40, 1.00
369.12, 83.38, 1.00
370.54, 83.23, 1.00
371.61, 82.95, 1.00
372.28, 82.59, 1.00
372.53, 82.17, 1.00
372.36, 81.74, 1.00
371.77, 81.34, 1.00
370.75, 80.99, 1.00
369.32, 80.74, 1.00
367.50, 80.61, 1.00
365.31, 80.66, 1.00
362.80, 80.89, 1.00
360.00, 81.33, 1.00
356.96, 82.02, 1.00
353.73, 82.94, 1.00
350.35, 84.12, 1.00
346.90, 85.56, 1.00
343.43, 87.24, 1.00
339.98, 89.15, 1.00
336.63, 91.29, 1.00
333.42, 93.62, 1.00
330.40, 96.11, 1.00
327.63, 98.72, 1.00
325.14, 101.43, 1.00
322.97, 104.18, 1.00
321.15, 106.94, 1.00
319.70, 109.65, 1.00
318.64, 112.28, 1.00
317.97, 114.76, 1.00
317.70, 117.07, 1.00
317.82, 119.16, 1.00
318.32, 120.99, 1.00
319.17, 122.53, 1.00
320.35, 123.75, 1.00
321.83, 124.63, 1.00
323.57, 125.15, 1.00
325.54, 125.31, 1.00
327.68, 125.10, 1.00
329.96, 124.54, 1.00
332.33, 123.62, 1.00
334.76, 122.39, 1.00
337.18, 120.85, 1.00
339.57, 119.04, 1.00
341.89, 117.01, 1.00
344.10, 114.80, 1.00
346.18, 112.45, 1.00
348.10, 110.01, 1.00
349.85, 107.54, 1.00
351.42, 105.08, 1.00
352.79, 102.69, 1.00
353.97, 100.42, 1.00
354.97, 98.32, 1.00
355.79, 96.43, 1.00
356.46, 94.80, 1.00
357.00, 93.45, 1.00
357.43, 92.41, 1.00
357.78, 91.71, 1.00
358.09, 91.37, 1.00
